13448,1.0,1.0
13463,1.0,1.0
13464,1.0,1.0
13465,1.0,1.0
13468,1.0,1.0
13480,0.0,1.0
13482,1.0,1.0
13494,0.0,0.0
13498,1.0,1.0
13499,1.0,1.0
13501,1.0,1.0
13502,1.0,1.0
13506,1.0,1.0
13509,1.0,1.0
13513,1.0,1.0
13519,0.0,0.0
13526,1.0,1.0
13531,1.0,1.0
13537,1.0,1.0
13543,1.0,1.0
13544,1.0,1.0
13545,1.0,1.0
13547,1.0,1.0
13548,1.0,1.0
13566,1.0,0.0
13568,1.0,1.0
13570,1.0,1.0
13579,1.0,1.0
13583,1.0,1.0
13586,1.0,1.0
13589,1.0,1.0
13592,0.0,0.0
13593,1.0,1.0
13597,1.0,1.0
13599,1.0,1.0
13616,1.0,1.0
13622,0.0,0.0
13624,1.0,1.0
13626,0.0,0.0
13630,1.0,1.0
13637,0.0,0.0
13640,1.0,1.0
13643,0.0,0.0
13648,0.0,0.0
13652,0.0,0.0
13653,1.0,1.0
13655,0.0,0.0
13662,1.0,0.0
13664,0.0,0.0
13668,1.0,1.0
13678,1.0,1.0
13681,1.0,1.0
13683,1.0,1.0
13687,1.0,1.0
13689,1.0,1.0
13694,0.0,0.0
13696,1.0,1.0
13698,1.0,1.0
13699,0.0,0.0
13700,1.0,1.0
13703,1.0,1.0
13711,0.0,0.0
13712,0.0,0.0
13714,1.0,1.0
13715,1.0,1.0
13716,1.0,0.0
13719,0.0,0.0
13721,1.0,1.0
13725,0.0,0.0
13727,1.0,1.0
13745,0.0,0.0
13746,0.0,0.0
13749,1.0,1.0
13750,1.0,1.0
13755,1.0,1.0
13756,1.0,1.0
13764,1.0,1.0
13769,1.0,1.0
13783,1.0,1.0
13785,1.0,1.0
13788,1.0,1.0
13793,1.0,1.0
13794,1.0,1.0
13805,1.0,1.0
13806,1.0,1.0
13807,1.0,1.0
13813,1.0,1.0
13814,1.0,1.0
13817,0.0,0.0
13824,0.0,0.0
13829,1.0,1.0
13830,0.0,0.0
13838,1.0,1.0
13843,0.0,0.0
13862,1.0,1.0
13873,0.0,0.0
13881,1.0,1.0
13882,0.0,0.0
13883,0.0,0.0
13888,1.0,1.0
13889,1.0,1.0
13890,0.0,0.0
13897,1.0,1.0
13906,1.0,0.0
13908,0.0,0.0
13909,1.0,1.0
13915,1.0,1.0
13923,1.0,1.0
13925,1.0,1.0
13926,0.0,0.0
13927,1.0,1.0
13928,1.0,1.0
13932,0.0,0.0
13933,1.0,1.0
13934,1.0,1.0
13937,1.0,1.0
13940,1.0,0.0
13941,1.0,1.0
13942,1.0,1.0
13955,1.0,1.0
13957,1.0,1.0
13959,0.0,1.0
13965,0.0,0.0
13968,1.0,1.0
13972,1.0,1.0
13974,1.0,1.0
13980,0.0,0.0
13990,1.0,1.0
13992,1.0,0.0
13994,1.0,1.0
14000,1.0,1.0
14005,1.0,1.0
14010,1.0,1.0
14011,1.0,1.0
14015,1.0,1.0
14016,1.0,1.0
14018,1.0,1.0
14030,0.0,0.0
14034,1.0,0.0
14043,0.0,0.0
14044,0.0,0.0
14049,1.0,1.0
