15605,1.0,1
15614,1.0,1
15616,0.0,0
15617,0.0,0
15626,1.0,1
15635,1.0,1
15639,0.0,0
15641,1.0,1
15644,1.0,1
15656,0.0,0
15660,1.0,1
15666,1.0,1
15679,1.0,1
15686,0.0,0
15687,0.0,0
15697,0.0,0
15701,1.0,1
15704,0.0,1
15706,1.0,1
15716,1.0,1
15724,0.0,0
15731,1.0,1
15732,1.0,1
15737,0.0,0
15738,0.0,0
15743,0.0,0
15744,0.0,0
15749,0.0,0
15750,0.0,1
15753,1.0,1
15755,0.0,1
15756,0.0,1
15759,1.0,1
15766,1.0,1
15777,0.0,0
15780,0.0,0
15788,0.0,0
15791,1.0,1
15794,0.0,0
15809,0.0,0
15825,1.0,0
15828,1.0,0
15837,0.0,0
15847,0.0,0
15849,1.0,1
15850,1.0,1
15867,0.0,0
15871,1.0,1
15874,0.0,0
15879,0.0,0
15880,0.0,0
15882,0.0,0
15891,0.0,1
15909,0.0,0
15911,0.0,0
15916,0.0,0
15921,1.0,1
15923,1.0,1
15925,0.0,0
15939,0.0,0
15952,1.0,1
15954,1.0,0
15962,0.0,0
15969,1.0,0
15971,1.0,1
15976,1.0,0
15978,0.0,0
15980,0.0,0
15981,0.0,0
15987,1.0,1
15988,0.0,0
15997,0.0,0
16017,1.0,0
16021,1.0,1
16022,1.0,1
16024,0.0,0
16030,0.0,0
16034,1.0,1
16039,0.0,0
16041,0.0,0
16042,0.0,0
16047,0.0,0
16054,0.0,0
16057,1.0,1
16066,0.0,0
16067,1.0,0
16068,0.0,1
16069,0.0,0
16076,0.0,0
16078,1.0,1
16081,1.0,1
16082,0.0,0
16100,1.0,1
16106,1.0,1
16117,0.0,0
16121,1.0,1
16126,1.0,1
16130,1.0,0
16140,0.0,0
16141,1.0,1
16146,0.0,0
16152,0.0,0
16165,1.0,1
16175,1.0,1
16181,0.0,0
16184,0.0,0
16186,1.0,0
16189,1.0,1
16191,0.0,0
16193,1.0,1
16194,0.0,1
16205,0.0,0
16207,0.0,0
16210,1.0,0
16220,1.0,1
16221,1.0,1
16224,1.0,1
16236,0.0,0
16239,1.0,1
16240,0.0,0
16241,0.0,0
