15606,0.0,0.0
15612,0.0,0.0
15616,1.0,1.0
15624,0.0,0.0
15628,0.0,0.0
15630,0.0,0.0
15635,0.0,0.0
15639,0.0,0.0
15640,0.0,0.0
15641,0.0,0.0
15643,0.0,0.0
15646,0.0,0.0
15648,0.0,0.0
15650,0.0,0.0
15652,1.0,1.0
15654,1.0,1.0
15655,0.0,0.0
15656,0.0,0.0
15658,0.0,0.0
15660,0.0,0.0
15665,0.0,0.0
15673,1.0,1.0
15676,0.0,0.0
15680,0.0,0.0
15686,0.0,0.0
15687,0.0,0.0
15688,0.0,0.0
15696,0.0,0.0
15700,0.0,0.0
15701,0.0,0.0
15704,0.0,0.0
15708,1.0,1.0
15715,0.0,0.0
15717,0.0,0.0
15731,0.0,0.0
15733,1.0,0.0
15734,0.0,0.0
15740,0.0,0.0
15745,1.0,0.0
15747,0.0,0.0
15752,0.0,1.0
15757,1.0,1.0
15758,0.0,0.0
15759,0.0,0.0
15760,1.0,1.0
15762,0.0,1.0
15772,0.0,0.0
15773,0.0,0.0
15779,1.0,1.0
15783,0.0,0.0
15788,0.0,0.0
15791,0.0,0.0
15804,0.0,0.0
15806,0.0,0.0
15814,0.0,0.0
15815,1.0,1.0
15823,0.0,0.0
15826,0.0,0.0
15828,1.0,1.0
15832,0.0,0.0
15837,0.0,0.0
15840,1.0,1.0
15849,0.0,0.0
15851,0.0,0.0
15855,0.0,0.0
15857,0.0,0.0
15861,0.0,0.0
15862,0.0,1.0
15863,0.0,0.0
15865,0.0,0.0
15867,0.0,0.0
15868,0.0,0.0
15869,0.0,0.0
15873,0.0,0.0
15880,0.0,0.0
15888,0.0,0.0
15901,0.0,0.0
15902,0.0,0.0
15906,0.0,0.0
15908,0.0,0.0
15911,1.0,0.0
15919,0.0,0.0
15923,0.0,0.0
15929,0.0,0.0
15938,0.0,0.0
15939,0.0,0.0
15947,0.0,1.0
15948,0.0,0.0
15953,0.0,0.0
15954,1.0,1.0
15958,0.0,0.0
15961,0.0,0.0
15964,0.0,0.0
15974,0.0,0.0
15991,0.0,0.0
15993,0.0,0.0
15996,1.0,0.0
15999,0.0,0.0
16000,0.0,0.0
16005,0.0,0.0
16006,0.0,0.0
16009,0.0,0.0
16015,0.0,0.0
16017,0.0,1.0
16018,0.0,0.0
16026,0.0,0.0
16028,0.0,0.0
16032,0.0,0.0
16034,0.0,0.0
16037,0.0,0.0
16038,0.0,0.0
16040,0.0,0.0
16045,0.0,0.0
16057,0.0,0.0
16059,0.0,0.0
16060,0.0,0.0
16064,0.0,0.0
16070,0.0,0.0
16090,0.0,0.0
16091,0.0,0.0
16097,0.0,0.0
16100,0.0,0.0
16105,0.0,0.0
16114,0.0,0.0
16115,0.0,1.0
16122,0.0,0.0
16130,1.0,1.0
16134,0.0,0.0
16140,0.0,0.0
16146,0.0,0.0
16147,0.0,0.0
16148,0.0,0.0
16150,0.0,0.0
16152,0.0,0.0
16153,0.0,0.0
16155,0.0,0.0
16156,1.0,1.0
16162,0.0,0.0
16165,0.0,0.0
16170,0.0,0.0
16176,0.0,0.0
16177,0.0,0.0
16178,0.0,0.0
16179,1.0,1.0
16180,1.0,1.0
16182,0.0,1.0
16186,0.0,0.0
16188,0.0,1.0
16190,0.0,0.0
16193,0.0,0.0
16194,0.0,0.0
16196,0.0,0.0
16198,0.0,0.0
16199,0.0,0.0
16201,0.0,0.0
16204,1.0,1.0
16212,0.0,0.0
16220,0.0,0.0
16221,0.0,1.0
16225,0.0,0.0
16226,0.0,0.0
16234,0.0,0.0
16235,0.0,0.0
16236,1.0,1.0
16241,1.0,1.0
16530,0.0,0.0
