13450,0.0,0.0
13453,0.0,0.0
13467,0.0,0.0
13469,1.0,1.0
13478,0.0,0.0
13479,0.0,0.0
13480,0.0,0.0
13488,0.0,1.0
13490,0.0,0.0
13493,0.0,0.0
13496,0.0,0.0
13497,0.0,0.0
13499,0.0,0.0
13504,0.0,0.0
13522,0.0,0.0
13528,0.0,0.0
13529,0.0,0.0
13531,1.0,0.0
13533,1.0,0.0
13537,1.0,0.0
13539,0.0,0.0
13541,0.0,0.0
13546,1.0,1.0
13551,0.0,0.0
13553,1.0,1.0
13555,0.0,0.0
13559,0.0,1.0
13561,0.0,0.0
13563,0.0,0.0
13564,0.0,0.0
13566,0.0,0.0
13568,1.0,1.0
13572,0.0,0.0
13575,0.0,0.0
13576,0.0,0.0
13581,0.0,0.0
13592,0.0,0.0
13595,0.0,0.0
13597,0.0,0.0
13598,0.0,0.0
13600,0.0,0.0
13608,0.0,0.0
13612,0.0,0.0
13616,0.0,0.0
13618,1.0,1.0
13619,1.0,1.0
13620,0.0,0.0
13621,0.0,0.0
13629,0.0,0.0
13634,0.0,0.0
13637,1.0,1.0
13641,1.0,1.0
13652,1.0,1.0
13655,0.0,0.0
13658,0.0,0.0
13662,0.0,0.0
13663,0.0,0.0
13665,0.0,0.0
13674,1.0,1.0
13677,0.0,0.0
13681,0.0,0.0
13687,0.0,0.0
13691,0.0,0.0
13701,0.0,0.0
13713,0.0,0.0
13714,0.0,0.0
13722,0.0,0.0
13725,0.0,0.0
13726,1.0,1.0
13727,0.0,0.0
13730,0.0,0.0
13736,0.0,0.0
13743,0.0,0.0
13749,0.0,0.0
13761,0.0,0.0
13762,0.0,0.0
13763,0.0,0.0
13767,1.0,1.0
13768,0.0,0.0
13771,0.0,0.0
13773,0.0,0.0
13775,0.0,0.0
13779,0.0,0.0
13782,1.0,1.0
13783,0.0,0.0
13786,0.0,0.0
13788,0.0,0.0
13794,0.0,0.0
13796,0.0,0.0
13798,0.0,0.0
13802,0.0,0.0
13803,0.0,0.0
13809,0.0,0.0
13811,0.0,0.0
13818,0.0,0.0
13823,0.0,0.0
13824,0.0,0.0
13827,0.0,0.0
13835,0.0,0.0
13839,0.0,0.0
13846,0.0,0.0
13848,1.0,1.0
13849,0.0,0.0
13854,0.0,0.0
13856,1.0,1.0
13861,0.0,0.0
13868,1.0,1.0
13874,0.0,0.0
13882,0.0,0.0
13885,0.0,0.0
13888,0.0,0.0
13889,0.0,0.0
13896,0.0,0.0
13899,0.0,0.0
13902,0.0,0.0
13905,0.0,0.0
13914,0.0,0.0
13921,0.0,0.0
13926,0.0,0.0
13929,0.0,0.0
13931,0.0,0.0
13934,0.0,0.0
13935,0.0,1.0
13937,0.0,0.0
13938,0.0,0.0
13940,0.0,0.0
13947,0.0,0.0
13956,0.0,1.0
13962,0.0,0.0
13965,0.0,0.0
13970,0.0,0.0
13971,0.0,0.0
13973,0.0,0.0
13974,0.0,0.0
13977,0.0,0.0
13982,0.0,0.0
13989,0.0,0.0
13992,0.0,0.0
13994,0.0,0.0
13995,0.0,0.0
13998,0.0,0.0
14002,0.0,0.0
14008,0.0,0.0
14013,0.0,0.0
14023,0.0,0.0
14028,0.0,0.0
14038,0.0,0.0
14041,0.0,0.0
14043,0.0,0.0
14046,0.0,0.0
14047,0.0,0.0
14048,0.0,0.0
14052,1.0,0.0
14055,0.0,0.0
14061,0.0,0.0
14073,0.0,0.0
14074,0.0,0.0
14075,0.0,0.0
14078,0.0,0.0
14079,0.0,0.0
14081,0.0,0.0
14084,0.0,0.0
14086,0.0,0.0
14091,0.0,0.0
14095,0.0,0.0
14100,0.0,0.0
14103,0.0,0.0
14104,0.0,0.0
14105,0.0,0.0
14107,0.0,0.0
14117,0.0,0.0
14118,0.0,0.0
14120,0.0,0.0
14121,0.0,0.0
14122,0.0,0.0
14127,0.0,0.0
14129,0.0,0.0
14130,0.0,0.0
14131,0.0,0.0
14133,0.0,0.0
14139,0.0,0.0
14143,0.0,0.0
14159,0.0,0.0
14166,0.0,0.0
14169,1.0,1.0
14177,0.0,0.0
14182,0.0,0.0
14186,0.0,0.0
14190,0.0,0.0
14191,0.0,0.0
14193,0.0,0.0
14194,0.0,0.0
14205,0.0,0.0
14206,0.0,0.0
14210,0.0,0.0
14213,0.0,0.0
14214,0.0,0.0
14221,0.0,0.0
14223,1.0,1.0
14226,0.0,0.0
14231,0.0,0.0
14239,0.0,0.0
14240,0.0,0.0
14246,0.0,0.0
14251,0.0,0.0
14258,0.0,0.0
14260,0.0,0.0
14262,0.0,0.0
14263,0.0,0.0
14264,0.0,0.0
14271,0.0,0.0
14272,0.0,0.0
14273,0.0,0.0
14274,0.0,0.0
14289,0.0,0.0
14290,0.0,0.0
14297,0.0,0.0
14302,0.0,0.0
14307,0.0,0.0
14314,0.0,0.0
14322,1.0,1.0
14324,0.0,0.0
14332,0.0,0.0
14336,0.0,0.0
14338,1.0,1.0
14343,1.0,1.0
14345,0.0,0.0
14349,0.0,0.0
14352,0.0,0.0
14354,0.0,0.0
14356,0.0,0.0
14357,0.0,0.0
14358,0.0,0.0
14359,0.0,0.0
14362,0.0,0.0
14371,0.0,0.0
14372,0.0,0.0
14373,0.0,0.0
14378,0.0,0.0
14380,0.0,0.0
14381,0.0,0.0
14383,0.0,0.0
14385,0.0,0.0
14386,0.0,0.0
14394,0.0,0.0
14396,0.0,0.0
14398,0.0,0.0
14402,0.0,0.0
14405,0.0,0.0
14407,1.0,1.0
14409,0.0,0.0
